domain,task_id,env,config,seed,step,success,return,length,eval_csv,is_best_peak,is_final,vf_baseline
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,150000,0.0,-2547.9,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,200000,0.2,-2176.4,466.9,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,250000,0.1,-2153.1,485.3,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R2_residual_disagree_lam0p001,2,300000,0.3,-1798.4,430.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R2_residual_disagree_lam0p001_seed2/sd002_20260611_045940/eval.csv,True,True,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,1,0.0,-4115.5,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,50000,0.0,-3432.6,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,100000,0.0,-3458.2,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,150000,0.0,-2443.9,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,200000,0.0,-2166.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,250000,0.3,-1819.9,416.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,300000,0.5,-1622.8,388.2,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260611_061504/eval.csv,True,True,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,1,0.0,-3904.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,50000,0.0,-3598.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,100000,0.0,-3252.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,150000,0.0,-2855.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,200000,0.1,-2268.4,479.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,250000,0.1,-2154.2,486.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,300000,0.1,-2041.2,486.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,350000,0.2,-1902.7,440.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,400000,0.3,-1832.7,428.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,450000,0.1,-2517.4,497.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,500000,0.0,-2877.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,550000,0.2,-2590.5,457.4,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,600000,0.4,-2049.4,438.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,650000,0.1,-2424.1,482.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,700000,0.2,-2243.5,470.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,750000,0.4,-1725.6,418.6,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,800000,0.0,-2612.3,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,850000,0.5,-1845.8,417.5,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,True,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,900000,0.3,-1957.2,440.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,950000,0.1,-2345.1,493.9,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,False,0.28
puzzle-4x4-play,task4,puzzle-4x4-play-singletask-task4-v0,R3_residual_disagree_typicality_lam0p001,2,1000000,0.1,-1852.0,473.4,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task4_R3_residual_disagree_typicality_lam0p001_seed2/sd002_20260614_095700/eval.csv,False,True,0.28
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,50000,0.0,-3497.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,100000,0.0,-3020.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,150000,0.0,-2275.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,200000,0.1,-1683.8,492.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,250000,0.1,-1864.6,492.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A1_action_std_lam0p001,2,300000,0.0,-1589.9,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A1_action_std_lam0p001_seed2/sd002_20260610_085659/eval.csv,False,True,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,50000,0.0,-3267.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,100000,0.0,-3108.9,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,150000,0.0,-2242.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,200000,0.1,-1946.8,490.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,250000,0.1,-1634.8,479.4,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,300000,0.1,-1519.2,478.5,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260610_101149/eval.csv,False,True,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,50000,0.0,-3295.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,100000,0.0,-3050.6,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,150000,0.1,-2125.1,493.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,200000,0.0,-1825.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,250000,0.2,-1659.8,472.4,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,300000,0.0,-1659.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,350000,0.0,-1866.5,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,400000,0.1,-1769.1,485.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,450000,0.0,-1757.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,500000,0.1,-1795.8,486.7,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,550000,0.1,-1828.1,499.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,600000,0.0,-1746.8,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,650000,0.0,-1784.2,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,700000,0.0,-2108.6,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,750000,0.0,-1977.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,800000,0.0,-1995.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,850000,0.0,-2072.4,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,900000,0.0,-2189.2,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,950000,0.0,-1790.1,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,A2_action_std_lam0p003,2,1000000,0.0,-2219.6,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageB_seed2_1m_puzzle_4x4_task5_A2_action_std_lam0p003_seed2/sd002_20260613_173157/eval.csv,False,True,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,50000,0.0,-3349.6,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,100000,0.0,-3078.4,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,150000,0.1,-2458.5,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,200000,0.1,-1823.3,478.6,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,250000,0.1,-1658.6,479.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p0003,2,300000,0.1,-1830.8,499.8,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p0003_seed2/sd002_20260610_062557/eval.csv,False,True,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,50000,0.0,-3191.3,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,100000,0.0,-2978.9,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,150000,0.1,-1922.6,485.5,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,200000,0.1,-1657.3,483.3,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,250000,0.1,-1558.3,472.1,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,MinimalSB_lam0p001,2,300000,0.0,-1678.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_MinimalSB_lam0p001_seed2/sd002_20260610_074115/eval.csv,False,True,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,1,0.0,-2500.0,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,50000,0.0,-3640.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,100000,0.0,-3329.7,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,150000,0.0,-2261.1,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,False,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,200000,0.1,-1746.1,487.9,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,True,False,0.13
puzzle-4x4-play,task5,puzzle-4x4-play-singletask-task5-v0,P0_particle,2,250000,0.0,-1884.5,500.0,/root/sb-value-flows/exp/bad_task_repair_single4090/stageA_300k_puzzle_4x4_task5_P0_particle_seed2/sd002_20260610_051047/eval.csv,False,False,0.13
