run_id,method_group,visual_domain,task_id,env,config_name,seed,status,step,success,return,length,eval_csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,1,0.0,-1543.96,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,50000,0.0,-1879.6,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,100000,0.0,-1431.86,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,150000,0.0,-1702.58,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,200000,0.0,-1726.18,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,250000,0.04,-1445.88,736.7,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,300000,0.02,-1770.4,749.52,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,350000,0.12,-1429.18,720.98,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,400000,0.12,-1438.6,699.56,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,450000,0.12,-1419.72,725.48,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task2_R2stableStrong_peak500k_seed2_scene_task2_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task2,visual-scene-play-singletask-task2-v0,R2_stable_strong,2,completed_500k,500000,0.1,-1683.42,728.28,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task2_R2stableStrong_peak500k_seed2/scene_task2_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,1,0.0,-3030.88,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,50000,0.12,-1418.52,735.6,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,100000,0.28,-1220.12,701.38,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,150000,0.02,-1459.46,743.4,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,200000,0.32,-1338.52,671.72,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,250000,0.18,-1214.2,696.06,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,300000,0.08,-1376.3,726.14,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,350000,0.4,-1367.82,642.28,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,400000,0.4,-1552.18,656.02,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,450000,0.16,-1505.16,710.06,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_scene_task3_R2stableStrong_peak500k_seed2_scene_task3_R2stableStrong_peak500k_seed2,v8p1,visual-scene-play,task3,visual-scene-play-singletask-task3-v0,R2_stable_strong,2,completed_500k,500000,0.36,-1433.78,654.2,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/scene_task3_R2stableStrong_peak500k_seed2/scene_task3_R2stableStrong_peak500k_seed2/sd002_20260624_153858/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929,v8p1,visual-scene-play,task4,visual-scene-play-singletask-task4-v0,R2_stable_strong,2,partial,1,0.0,-1470.06,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/sd002_20260625_052935/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929,v8p1,visual-scene-play,task4,visual-scene-play-singletask-task4-v0,R2_stable_strong,2,partial,50000,0.0,-964.38,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/sd002_20260625_052935/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929,v8p1,visual-scene-play,task4,visual-scene-play-singletask-task4-v0,R2_stable_strong,2,partial,100000,0.0,-948.1,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/sd002_20260625_052935/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929,v8p1,visual-scene-play,task4,visual-scene-play-singletask-task4-v0,R2_stable_strong,2,partial,150000,0.0,-1268.46,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/sd002_20260625_052935/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929_visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929,v8p1,visual-scene-play,task4,visual-scene-play-singletask-task4-v0,R2_stable_strong,2,partial,200000,0.0,-915.42,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/visual-scene-play_task4_R2stableStrong_peak500k_seed2_20260625_052929/sd002_20260625_052935/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,1,0.0,-1573.42,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,50000,0.0,-1501.6,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,100000,0.0,-1455.76,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,150000,0.0,-1578.46,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,200000,0.0,-1444.78,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
visual_main_peak_coverage_4090d_exp_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428_visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428,v8p1,visual-scene-play,task5,visual-scene-play-singletask-task5-v0,R2_stable_strong,2,partial,250000,0.0,-1529.52,750.0,/root/autodl-tmp/sb-value-flows-runs/visual_main_peak_coverage_4090d/exp/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/visual-scene-play_task5_R2stableStrong_peak500k_seed2_20260625_051428/sd002_20260625_051434/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,partial,1,0.0,-1000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260611_205229/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,partial,100000,0.58,-766.1,766.68,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260611_205229/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,partial,200000,0.8,-619.98,620.78,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260611_205229/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,1,0.0,-1000.0,1000.0,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,100000,0.74,-653.22,653.96,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,200000,0.78,-625.58,626.36,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,300000,0.68,-705.38,706.06,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,400000,0.54,-785.38,785.92,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,500000,0.5,-816.54,817.04,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,600000,0.24,-938.76,939.0,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,700000,0.3,-911.3,911.6,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,800000,0.16,-925.68,925.84,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
dual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10_domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10,v7,visual-antmaze-medium-navigate,task1,visual-antmaze-medium-navigate-singletask-task1-v0,R2,2,completed_1m,900000,0.24,-933.78,934.02,/root/autodl-tmp/sb-value-flows-runs/visual_matched_4090d_v7/exp/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/domain_visual-antmaze-medium-navigate_visual-antmaze-medium-navigate-singletask-task1-v0_R2_flow_residual_disagree_std_lam0p001_seed2_1m_paper_like_b256_s16_f10/sd002_20260612_092355/eval.csv
